2015-03-18,79.25,81.24,79.17,80.91,36694200,80.91
2015-03-17,78.36,79.78,78.34,79.36,22019500,79.36
2015-03-16,77.96,78.12,77.36,78.07,19174800,78.07
2015-03-13,78.60,79.38,77.68,78.05,18557300,78.05
2015-03-12,78.10,79.05,77.91,78.93,16093300,78.93
2015-03-11,77.80,78.43,77.26,77.57,20215700,77.57
2015-03-10,78.50,79.26,77.55,77.55,23067100,77.55
2015-03-09,79.68,79.91,78.63,79.44,18925100,79.44
2015-03-06,80.90,81.33,79.83,80.01,24488600,80.01
2015-03-05,81.23,81.99,81.05,81.21,27825700,81.21
2015-03-04,79.30,81.15,78.85,80.90,28126700,80.90
2015-03-03,79.61,79.70,78.52,79.60,18635000,79.60
2015-03-02,79.00,79.86,78.52,79.75,21662500,79.75
2015-02-27,80.68,81.23,78.62,78.97,30739200,78.97
2015-02-26,79.88,81.37,79.72,80.41,31111900,80.41
2015-02-25,78.50,80.20,78.50,79.56,25593800,79.56
2015-02-24,78.50,79.48,78.10,78.45,18897100,78.45
2015-02-23,79.96,80.19,78.38,78.84,24139100,78.84
2015-02-20,79.55,80.34,79.20,79.90,36931700,79.90
2015-02-19,76.99,79.84,76.95,79.42,45851200,79.42
2015-02-18,75.94,76.90,75.45,76.71,22426400,76.71
2015-02-17,75.30,76.91,75.08,75.60,25254400,75.60
2015-02-13,76.46,76.48,75.50,75.74,18621900,75.74
2015-02-12,76.86,76.87,75.89,76.23,17235000,76.23
2015-02-11,75.09,76.75,75.03,76.51,20877400,76.51
2015-02-10,74.85,75.34,74.50,75.19,15811300,75.19
2015-02-09,74.05,74.83,73.45,74.44,16194300,74.44
2015-02-06,75.68,75.70,74.25,74.47,20989300,74.47
2015-02-05,75.71,75.98,75.21,75.61,15062600,75.61
2015-02-04,75.09,76.35,75.01,75.63,20277400,75.63
2015-02-03,75.19,75.58,73.86,75.40,26957700,75.40
2015-02-02,76.11,76.14,73.75,74.99,41955300,74.99
2015-01-30,78.00,78.16,75.75,75.91,42649500,75.91
2015-01-29,76.85,78.02,74.21,78.00,61293500,78.00
2015-01-28,76.90,77.64,76.00,76.24,53306400,76.24
2015-01-27,76.71,76.88,75.63,75.78,20110000,75.78
2015-01-26,77.98,78.47,77.29,77.50,19260800,77.50
2015-01-23,77.65,78.19,77.04,77.83,16746500,77.83
2015-01-22,77.17,77.75,76.68,77.65,19519500,77.65
2015-01-21,76.16,77.30,75.85,76.74,25096700,76.74
2015-01-20,75.72,76.31,74.82,76.24,22821600,76.24
2015-01-16,74.04,75.32,73.84,75.18,21791500,75.18
2015-01-15,76.40,76.57,73.54,74.05,34134000,74.05
2015-01-14,76.42,77.20,76.03,76.28,25918600,76.28
2015-01-13,77.23,78.08,75.85,76.45,25179600,76.45
2015-01-12,77.84,78.00,76.21,76.72,19190200,76.72
2015-01-09,78.20,78.62,77.20,77.74,21157000,77.74
2015-01-08,76.74,78.23,76.08,78.18,23961000,78.18
2015-01-07,76.76,77.36,75.82,76.15,22045300,76.15
2015-01-06,77.23,77.59,75.36,76.15,27399300,76.15
2015-01-05,77.98,79.25,76.86,77.19,26452200,77.19
2015-01-02,78.58,78.93,77.70,78.45,18177500,78.45
2014-12-31,79.54,79.80,77.86,78.02,20040400,78.02
2014-12-30,79.85,80.59,79.10,79.22,14370800,79.22
2014-12-29,80.49,80.96,79.71,80.02,14134700,80.02
2014-12-26,81.02,81.28,80.51,80.78,10647400,80.78
2014-12-24,81.03,81.43,80.75,80.77,7685500,80.77
2014-12-23,82.02,82.17,80.40,80.61,19865800,80.61
2014-12-22,80.08,81.89,80.00,81.45,31395800,81.45
2014-12-19,78.75,80.00,78.33,79.88,43335000,79.88
2014-12-18,76.89,78.40,76.51,78.40,34222100,78.40
2014-12-17,75.01,76.41,74.90,76.11,29203900,76.11
2014-12-16,76.19,77.39,74.59,74.69,31554600,74.69
2014-12-15,78.46,78.58,76.56,76.99,29396500,76.99
2014-12-12,77.16,78.88,77.02,77.83,28091600,77.83
2014-12-11,76.52,78.52,76.48,77.73,33462100,77.73
2014-12-10,76.65,77.55,76.07,76.18,32210500,76.18
2014-12-09,75.20,76.93,74.78,76.84,25358600,76.84
2014-12-08,76.18,77.25,75.40,76.52,25733900,76.52
2014-12-05,75.80,76.76,75.36,76.36,24306400,76.36
2014-12-04,74.83,75.55,74.66,75.24,14362800,75.24
2014-12-03,75.38,75.73,74.40,74.88,16689900,74.88
2014-12-02,75.33,75.91,75.04,75.46,16724600,75.46
2014-12-01,77.26,77.31,74.80,75.10,31789900,75.10
2014-11-28,77.67,78.27,77.23,77.70,15992000,77.70
2014-11-26,75.53,77.78,75.51,77.62,32695300,77.62
2014-11-25,74.21,75.74,74.13,75.63,32250200,75.63
2014-11-24,73.54,74.35,73.35,74.01,22103800,74.01
2014-11-21,74.50,74.50,73.50,73.75,23055400,73.75
2014-11-20,72.80,73.99,72.51,73.60,19154900,73.60
2014-11-19,74.01,74.54,73.11,73.33,25441200,73.33
2014-11-18,74.45,74.80,73.90,74.34,20690500,74.34
2014-11-17,74.88,75.66,73.88,74.24,28701200,74.24
2014-11-14,74.27,74.93,74.04,74.88,19476900,74.88
2014-11-13,74.74,75.24,73.64,74.25,26448500,74.25
2014-11-12,74.28,75.14,73.54,74.72,26536600,74.72
